windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,30872.040843928487,0.0365468458494983,9.278350515463918,82.9896907216495,30.927835051546392,99.31947539337096,2020-04,1.2034350182107316,0.029454662609273624,0.03839747313698055,A 모멘텀 14일/10종/14일교체,3.0
194,275359.20882909076,0.0,2.5773195876288657,96.3917525773196,89.69072164948454,99.99969903327892,2020-04,0.0,0.0,0.0,A 모멘텀 14일/10종/14일교체,5.0
194,64.06372248855193,1.8558624155640788,0.5154639175257731,35.051546391752574,0.0,72.00724115705495,2020-11,3.07597999482245,0.5650714070274371,2.2780127894556177,A 모멘텀 30일/1종/3일교체,1.0
194,16.933832972771487,0.3603974806310434,0.0,68.04123711340206,10.824742268041238,98.08012263831458,2020-11,1.8896372629761014,0.07233320078745789,0.5611135472307536,A 모멘텀 30일/1종/3일교체,2.0
194,2.6498743721728912,0.0,0.0,97.9381443298969,70.61855670103093,99.98111480574572,2022-12,0.32083819622051585,0.0,0.0,A 모멘텀 30일/1종/3일교체,3.0
194,0.0,0.0,0.0,100.0,100.0,100.0,2017-08,0.0,0.0,0.0,A 모멘텀 30일/1종/3일교체,5.0
194,107.70840492324643,2.3615950969486583,2.5773195876288657,32.47422680412371,0.0,68.9206138444153,2021-01,3.566195130916164,0.6655801789353452,3.569156424131026,A 모멘텀 30일/1종/7일교체,1.0
194,96.44487113064477,0.607180553833329,0.5154639175257731,57.73195876288659,8.762886597938143,96.40585041544728,2021-01,2.8377135872699415,0.1241188287645428,1.2811466554750435,A 모멘텀 30일/1종/7일교체,2.0
194,20.14516858662997,0.0,0.0,84.5360824742268,59.27835051546392,99.90911449624303,2019-02,0.7092219016866923,0.0,0.0,A 모멘텀 30일/1종/7일교체,3.0
194,0.0,0.0,0.0,100.0,100.0,100.0,2017-08,0.0,0.0,0.0,A 모멘텀 30일/1종/7일교체,5.0
194,649.9526046415402,1.9142967280040857,6.701030927835052,24.742268041237114,0.0,66.41986034493685,2020-11,4.147975233122712,0.7183770337336992,2.758114402845648,A 모멘텀 30일/1종/14일교체,1.0
194,1573.2183082026527,0.7219686475538185,5.154639175257731,54.123711340206185,7.731958762886598,95.38547870340078,2020-11,3.7405732925029054,0.1586655641584918,1.4095503737167419,A 모멘텀 30일/1종/14일교체,2.0
194,21.61012862488994,0.0,0.0,89.69072164948454,56.18556701030928,99.90761787632955,2022-12,1.0169653442215376,0.0,0.0,A 모멘텀 30일/1종/14일교체,3.0
194,0.0,0.0,0.0,100.0,100.0,100.0,2017-08,0.0,0.0,0.0,A 모멘텀 30일/1종/14일교체,5.0
194,225.36909501596833,2.291073473803291,5.154639175257731,20.618556701030926,0.0,65.32692953642972,2020-11,3.43567275890633,1.3037856015589817,2.64135935257567,A 모멘텀 30일/2종/3일교체,1.0
194,1239.9602849553514,1.0576890755792925,7.216494845360824,49.48453608247423,2.5773195876288657,94.16728491760952,2020-11,3.604039238544805,0.47189071944379224,1.2421291979241875,A 모멘텀 30일/2종/3일교체,2.0
194,31.492613119784902,0.033515119799412095,0.0,79.38144329896907,46.391752577319586,99.748344847069,2020-03,1.6056987784145311,0.055884189771081866,0.02679797554097168,A 모멘텀 30일/2종/3일교체,3.0
194,4.797200219807027,0.0,0.0,97.42268041237114,90.72164948453609,100.0,2023-03,0.0,0.0,0.0,A 모멘텀 30일/2종/3일교체,5.0
194,72.91709828483877,1.954604482626102,1.5463917525773196,20.618556701030926,0.0,65.86205967564946,2021-01,3.9660285053685747,1.086759186486644,2.192817365258234,A 모멘텀 30일/2종/7일교체,1.0
194,264.71845074052703,0.9084375136330101,3.608247422680412,51.03092783505154,3.608247422680412,93.06242649654929,2021-01,5.343062757144893,0.398931750666322,1.3867404128441652,A 모멘텀 30일/2종/7일교체,2.0
194,23.161426083780366,0.0939496158794028,0.0,70.10309278350515,36.597938144329895,99.55996458213771,2021-01,3.4385832552554407,0.06734499435268851,0.10798118680363879,A 모멘텀 30일/2종/7일교체,3.0
194,2.916617645017001,0.0,0.0,99.48453608247422,94.3298969072165,99.9999999291666,2023-03,0.07757191689710294,0.0,0.0,A 모멘텀 30일/2종/7일교체,5.0
194,160.04169938369984,1.5873873740371554,4.639175257731959,31.958762886597935,0.0,63.56678197142423,2020-11,2.939711333807415,0.9737889885394005,1.7727658454904902,A 모멘텀 30일/2종/14일교체,1.0
