side,cond,feat,op,thr,n_tr,wr_tr,edge_tr,n_ho,wr_ho,edge_ho,wl_ho,mean_ho,H,base_ho
SHORT,size_vs_atr <= 1.308,size_vs_atr,<=,1.3084112149532707,312197,56.34295012444066,0.5082244943250913,197969,58.00807197086413,0.5947859055215048,57.53077221049894,0.21437876703221978,1,42.586713934657375
SHORT,vol_ratio <= 1.35,vol_ratio,<=,1.349770348609689,311973,56.18018225936219,0.3454566292466197,196591,57.99095584233256,0.5776697769899357,57.51195845324184,0.22231504601022595,1,42.586713934657375
SHORT,rsi14 >= 31.9,rsi14,>=,31.902903139988815,331667,56.259440945285476,0.42471531516990524,206343,57.97870535952274,0.565419294180117,57.51116279561374,0.2104866087100479,1,42.586713934657375
SHORT,bb_width <= 20.04,bb_width,<=,20.04408902385585,311973,56.531494712683475,0.6967690825679043,218824,57.95113881475523,0.5378527494126075,57.49710594491388,0.22267670790458505,1,42.586713934657375
SHORT,close_pos >= 0.1304,close_pos,>=,0.13043478260870406,351759,56.45598264721017,0.6212570170945995,218652,57.92126301154346,0.5079769462008343,57.46700974598389,0.21243521541248445,1,42.586713934657375
SHORT,bb_pos >= 0.08374,bb_pos,>=,0.08373964858806625,350970,56.32931589594552,0.4945902658299488,220554,57.906000344586815,0.49271427924418987,57.45369161566695,0.2056548351376898,1,42.586713934657375
SHORT,body_pct >= -2.429,body_pct,>=,-2.42940526896986,351757,56.81507404259191,0.9803484124763386,230657,57.89375566317085,0.4804695978282254,57.45146061941728,0.21304279396918274,1,42.586713934657375
SHORT,cc_ret >= -2.431,cc_ret,>=,-2.430654658220712,351715,56.82015268043729,0.985427050321718,230656,57.890971836847946,0.4776857715053211,57.44867207539905,0.21262985846409296,1,42.586713934657375
SHORT,lower_wick >= 0.6,lower_wick,>=,0.6,39196,58.71262373711603,2.877898107000462,23704,58.808639892001345,1.3953538266587202,57.42884521514415,0.21610337418730144,1,42.586713934657375
SHORT,lower_wick >= 0.1053,lower_wick,>=,0.10526315789473684,312733,56.013596262626585,0.1788706325110141,194356,57.89993619955134,0.48665013420871617,57.418054384424444,0.2268339392379973,1,42.586713934657375
SHORT,bb_width <= 22.84,bb_width,<=,22.844807709408883,331472,56.37007047352416,0.5353448434085877,227750,57.859934138309555,0.44664807296693,57.41477566930462,0.222701292566791,1,42.586713934657375
LONG,vs_ma50 <= -13.71,vs_ma50,<=,-13.707850556188426,19430,55.47606793618116,8.16859507637372,7795,59.589480436177034,14.178369772679474,57.18158370493573,1.4175727167429235,5,45.41111066349756
LONG,vs_ma20 <= -8.505,vs_ma20,<=,-8.50496575328572,19499,57.50038463510949,10.19291177530205,8338,59.450707603741904,14.039596940244344,57.122131814609645,1.1637420461798322,5,45.41111066349756
LONG,vs_ma20 <= -8.505,vs_ma20,<=,-8.50496575328572,19499,54.500230781065696,6.96478797951724,8338,59.19884864475894,13.346614829345818,56.86858723438342,1.8265601943374445,10,45.85223381541312
SHORT,vol_ratio <= 0.2871,vol_ratio,<=,0.28707584598484137,7800,55.07692307692308,2.3843959367305203,5535,59.71093044263775,5.122041106135313,56.85071676088167,0.582723479929081,5,45.41111066349756
LONG,range_pct >= 12.24,range_pct,>=,12.239738630385155,7817,53.140591019572724,6.806915688683695,1520,62.30263157894736,16.97934269363938,56.84451232927309,2.77295758145766,3,45.32328888530798
LONG,dd_from_high <= -28.78,dd_from_high,<=,-28.77875739367639,19407,53.41371670015974,7.08004136927071,5488,59.62099125364432,14.297702368336338,56.747736275495654,1.1504166275366656,3,45.32328888530798
LONG,vs_ma200 <= -26.96,vs_ma200,<=,-26.963325291267157,19085,52.44956772334294,4.914124921794482,5900,59.28813559322034,13.435901777807217,56.51527646613691,1.6303173163148945,10,45.85223381541312
SHORT,vol_ratio <= 0.3612,vol_ratio,<=,0.36115915574800134,19499,55.30540027693728,2.6128731367447173,14583,58.14990056915587,3.561011232653428,56.38557727113156,0.4769710890338845,5,45.41111066349756
LONG,dd_from_high <= -28.78,dd_from_high,<=,-28.77875739367639,19407,55.31509249239966,8.007619632592217,5488,59.01967930029155,13.60856863679399,56.14185694268766,1.6064221820679334,5,45.41111066349756
SHORT,vol_ratio <= 0.3612,vol_ratio,<=,0.36115915574800134,19499,56.26955228473255,2.6032276156215772,14587,57.76376225406183,3.0870511393698123,55.99796009186064,0.3702646525019997,3,45.32328888530798
SHORT,vol_ratio <= 0.2871,vol_ratio,<=,0.28707584598484137,7800,55.65384615384615,3.189288955394609,5523,58.84483070794858,4.697064523361703,55.97496366317595,1.0947050033766044,10,45.85223381541312
